url,price,description,location,type,size,bedrooms,bathrooms,available_from,payment_method,down_payment,size_sqm
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-abdel-rahman-marassi-7774638.html,135200000,"Fully Finished Luxurious Standalone Villa for sale and Ready to move in Marassi - North Coast
Details:
• Area : 697 SQM
• Plot area: 1210 SQM
• Number of bedrooms : 6
• Number of bathrooms : 6
• Luxurious finishing with private pool
• Delivery : Ready to move
Financial details :
• Total Price: 135,200,000 EGP
• In Cash
About Marassi :
Marassi is the unrivaled coastal destination of Egypt’s north coast; extending over 6.5 million sqm of impeccably-planned seaside indulgence. Featuring 5 beaches, 23 residential villages, 3300 hotel keys, an 18-hole golf course and one of the largest international marinas in the middle east; making it the north coast’s place to be.","Marassi, Sidi Abdel Rahman, North Coast",Villa,"7,502 sqft / 697 sqm",6.0,6.0,19 Aug 2025,Cash,,697.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-el-katameya-el-katameya-compounds-katameya-dunes-7848656.html,300000000,"Please Note Before Reading:
This is one of many units we offer in this project, developer & zone we have all unit types
Call or WhatsApp  Us now: +201229888700
View more on TheRealtyCo. org or our Property Finder page
Brought to you by TheRealtyCo. (TRC)
This property is part of a curated portfolio offered by TheRealtyCo., combining a prime location, smart layout, and modern design. Whether you’re looking for a home, investment, or luxury lifestyle, this unit offers privacy, comfort, and long-term value.
Residents enjoy landscaped areas, gyms, pools, and 24/7 security. Some units also feature private gardens, large balconies, staff quarters, and dedicated parking.
Our projects are located in vibrant, well-connected communities with access to schools, hospitals, shopping, and main roads. Flexible payment plans may be available to help you secure the right unit.
TRC is a full-service real estate consultancy offering support across every step — from buying and selling to rentals, investments, and property management in Cairo, Dubai, and beyond.
Contact Us
+201007777355 (Office & After Hours)
Our Services
* Portfolio Management
* Property Rentals
* Resale & Primary Units
* Mortgage Advisory
* Property Management
* Holiday Homes
* Interior Design
Stay Connected
Instagram: @therealtyco.trc
Facebook: TheRealtyCo.
LinkedIn: TheRealtyCo.
Call/ WhatsApp: +201203264626
Website: therealtyco. org
Email: info@therealtyco.com
Visit Us
West Office: G17 The Block Mall | Green 4 | TRC Sales Center | Palm Hills October
East Office: Mindhaus | District 5 | Marakez | New Katameya
Your Perfect Property Awaits — with TRC. Now.","Katameya Dunes, El Katameya Compounds, El Katameya, New Cairo City, Cairo",Villa,"19,375 sqft / 1,800 sqm",7.0,,1 Sep 2025,Cash,,1800.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-qesm-ad-dabaah-soul-north-coast-7853112.html,91026000,"Area : North coast
Developer: Emaar Misr
Project : Soul
Unit type: Villa
Built-up Area: 412 SQM
Plot area: 540 SQM
Total price: 91,026,000 EGP
Down Payment: 51,851,000 EGP
Remaining amount: 39,175,000 EGP
Soul
The sea view will fill your heart with serenity with its elevated infinity beach and the sea  water filling the horizons along with the rich landscape infusing the scenery with alluring green lush ways providing an exclusive and memorable experience.
AMENITIES
A one-of-a-kind resort destination that has never been experienced before built to bond your heart with nature, cleansing your spirit from the moment you arrive, attaching your senses to this magical spot on the north coast.","Soul North Coast, Qesm Ad Dabaah, North Coast",Villa,"4,435 sqft / 412 sqm",5.0,5.0,13 May 2025,Cash,,412.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-el-katameya-el-katameya-compounds-katameya-heights-7850397.html,310000000,"CODE : AHMED-KH88
COMPOUND NAME : KATAMEYA HEIGHTS
UNIT TYPE : VILLA
AREA : LAND 1700 SQM / BUA 850 SQM
5 BED
6 BATH
PRIVATE GARDEN
PRIVATE POOL
FULLY FINISHED
ASKING PRICE : 6,200,000 DOLLARS
Situated in the heart of New Cairo, close to 90 Street and near major destinations like American University in Cairo (AUC) and Cairo Festival City.
Easy access to Ring Road and Suez Road, making commuting convenient.
Landscaped gardens and walking paths.
Swimming pools.
Clubhouse & recreational areas.
24/7 security and controlled gated access.
Underground parking.
Kids’ play areas.","Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",Villa,"13,993 sqft / 1,300 sqm",5.0,6.0,2 Sep 2025,Cash,,1300.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-qesm-ad-dabaah-soul-north-coast-7853286.html,110000000,"Area : North coast
Developer: Emaar Misr
Project : Soul
Unit type: Villa
Built-up Area: 361 SQM
Plot area: 610 SQM
Total price: 110,000,000 EGP
Down Payment: 81,042,000 EGP
Remaining amount: 28,958,000  EGP
Soul
The sea view will fill your heart with serenity with its elevated infinity beach and the sea  water filling the horizons along with the rich landscape infusing the scenery with alluring green lush ways providing an exclusive and memorable experience.
AMENITIES
A one-of-a-kind resort destination that has never been experienced before built to bond your heart with nature, cleansing your spirit from the moment you arrive, attaching your senses to this magical spot on the north coast.","Soul North Coast, Qesm Ad Dabaah, North Coast",Villa,"5,457 sqft / 507 sqm",6.0,6.0,6 Aug 2025,Cash,,507.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-sidi-abdel-rahman-marassi-7855270.html,110000000,"Marassi, North Coast
Developer: Emaar Misr
History: Mivida, Uptown Cairo, Cairo Gate
Villa for Sale in Verona
BUA: 500 sqm
Land: 700 sqm
5 Master Bedroom
6 Bathroom
Maid room
Driver room
Private Pool
Direct Lake & Golf View
Total Price: 110,000,000
Conquer Properties
Professional Real Estate Consultants in Egypt
We provide professional consultancy to help you buy, sell, or invest in Egypt’s real estate market. Our team offers data-driven insights and market analysis across both residential and commercial properties. Our goal is to empower you to achieve the best possible return on investment with minimal risk.","Marassi, Sidi Abdel Rahman, North Coast",Villa,"5,382 sqft / 500 sqm",7.0,6.0,2 Sep 2025,Cash,,500.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-north-coast-qesm-marsa-matrouh-marsa-baghush-7840456.html,90000000,"MARSA BAGHUSH
5 bedrooms
6 bathrooms
BUA 900
For more info call : 01201657581
For more info call : 01201657581
These elegant units are right on the shores of the coast offering a limited number of separate villas with features catering to your leisure. A unique raw design that features a horizon infinity pool that merges with the sea as well as a garden level. It is the first three rows of Marsa Baghush although our largest and front facing units, a clever design ensures privacy is absolutely
An integrated project in the heart of the North Coast
Sky Abu Dhabi is launching its new project on the North Coast, spanning 430 acres in a strategic location next to Silver Sands by Naguib Sawiris and Summer Sabbour.
Your all-year-round destination, Silversands North Coast is a luxurious destination that is elegantly premium at its core, yet lively in spirit. Considered to be Egypt’s take on a hedonistic azure over the Mediterranean, it is a haven of premium indulgence. Stretching over a kilometer of sparkling beachfront white sands, and lush landscapes of flora that encompass villas, townhouses, twin houses, chalets and condos. Founded on a vast 724 acres, Silversands serves as the go-to beach destination for vacationers all year long. The coastal destination captures the energy of untamed nightlife and the getaway Zen of white sandy beaches, an awe-inspiring lagoon, and immaculate sunsets. The boutique hotels, nightlife, island, and impressive world class amenities are a delight beyond measure, equally complementing the natural inspiration of the surrounding azure.
The project features intelligent planning with a building percentage not exceeding 19%, ensuring vast green spaces, lagoons, a luxury hotel, a clubhouse, and fully integrated commercial and entertainment areas to the highest standards.
An integrated project that offers you a unique residential and investment experience from a trusted Emirati company, with the best payment systems.","Marsa Baghush, Qesm Marsa Matrouh, North Coast",Villa,"9,688 sqft / 900 sqm",5.0,6.0,30 Aug 2025,Cash,,900.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-1st-settlement-swan-lake-katameya-7765703.html,160000000,"Stand alone for sale swan lake 1 hassan allam
L 1380
Bua 900
80 % finished
B g first
Direct view lake  corner unit
ba7ry prime location
with swimming pool
Price 160 million
For almost two decades, Hassan Allam Properties (HAP) has been shaping residential areas, where hand-picked lifestyles and communities emerge. Today, this legacy continues in its newest ultra-premium destination: SwanLake  – New Cairo. There, twelve exclusive gated neighborhoods come together in one high-end center point sprawling over 460 acres, to ultimately revive Cairo’s favorite east side. The graceful living opportunities at SwanLake  are strategically designed to complement distinct culture, architectural symmetry, and timeless precision, where everyone can ultimately experience the finest essence of life.
Swan Lake  – New Cairo Situated in Cairo’s prestigious east side, SwanLake  – New Cairo evokes ultra-premium lifestyles in close proximity to the capital’s prime destinations. Far from the city’s noise and crowds, SwanLake Residences features niche settings that spread across lush landscapes and select luxuries. Located only 6 km away from the Cairo International Airport, the exclusive center point also settles 9 km away from the American University in Cairo, 10 km away from Heliopolis, and 9 km away from Cairo Festival City. Additionally, it lies in absolute proximity to Cairo’s central districts, providing immediate access to the ring road. SwanLake Residences – New Cairo has planned for its very own Champs-Elysées – a 1.3 km long promenade boasts handpicked eateries and signature restaurants as well as niche retail luxuries, demanding quality experiences.","Swan Lake Katameya, The 1st Settlement, New Cairo City, Cairo",Villa,"14,854 sqft / 1,380 sqm",4.0,4.0,18 Aug 2025,Cash,,1380.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-lake-view-7848607.html,129150000,"Lake View
Standalone Villa
Bua: 950m
Land area: 1000m
Bedrooms: 7
Bathrooms: 7
2 External Rooms with bathroom for guard and driver
Swimming pool
Kitchen and AC’s
Total price: 2.5 M USD
Buyer’s commission: 1.5%
--------------------------------------------------------
Lake View Compound was established in the Fifth Settlement to be a destination for those looking for psychological comfort away from the crowding of the city center in the most prestigious areas of the Fifth Settlement.
The company that owns Lake View Resort, Fifth Settlement, was keen to achieve a balance between being away from the hustle and bustle of the city center on the one hand and providing all the services and facilities that residents need in Lake View on the other hand.
Lake View New Cairo Compound
Lake View New Cairo Compound
Location of Lake View Compound, New Cairo
Lake View Compound is located in the heart of the Fifth Settlement, in the Golden Square area, next to Sodic Compound and Mivida Emaar, in addition to Layan Compound and Palm Hills Katameya.
In the context of talking about the Lake View location, it should be noted that it is located two minutes away from Al-Nawadi Street on one side and Southern Teseen Street on the other side.
Finally, Lake View Fifth Settlement Resort is a few minutes away from the American University, in addition to being a distance from Cairo International Airport that can be traveled in 15 minutes at most.","Lake View, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Villa,"10,226 sqft / 950 sqm",,,1 Sep 2025,Cash,,950.0
https://www.propertyfinder.eg/en/plp/buy/villa-for-sale-cairo-new-cairo-city-el-katameya-el-katameya-compounds-palm-hills-kattameya-7815837.html,160000000,"STAND ALONE FOR SALE IN ( PK1 )
Land: 1620m
Bua: 1000m
4 Bedroom (Bed 100m)
6 Bathroom
Nanny Room
Semi finished
Price: 160.000.000 million
About our company
Abaza is a company specialized in residential investment and marketing that relies on [honesty - credibility - transparency] in dealing with all its clients. . This makes us different in marketing. . And because you have everything you are looking for, the company has found diverse returns in all sectors
. .
The company has more than 17 years of experience in the field of resale marketing. . And specializes in the Fifth Settlement, Mostakbal City and the New Administrative Capital
Abaza seeks to provide a package of real estate projects to meet the demands and aspirations of customers and achieve everything they want, whether for the purpose of housing or investment.
Please call/WhatsApp on: ‪+201140960015","Palm Hills Kattameya, El Katameya Compounds, El Katameya, New Cairo City, Cairo",Villa,"17,438 sqft / 1,620 sqm",4.0,6.0,3 Aug 2025,Cash,,1620.0
